video_frame,video_time_s,comparison_time_s,policy,source_step,source_time_s,actual_depth_mm,command_depth_mm,wrist_force_n,eta,state,phase,recording_ended
411,13.7,6.85,force,822,6.849999999900319,9.342504292726518,9.709282226562667,0.00031847250647842884,,INSERT,insert,False
411,13.7,6.85,productivity,822,6.849999999900319,9.342504292726518,9.709282226562667,0.00031847250647842884,,INSERT,insert,False
412,13.733333333333333,6.866666666666666,force,824,6.8666666665667435,9.432253986597063,9.798715277777944,0.0003536401782184839,,INSERT,insert,False
412,13.733333333333333,6.866666666666666,productivity,824,6.8666666665667435,9.432253986597063,9.798715277777944,0.0003536401782184839,,INSERT,insert,False
413,13.766666666666667,6.883333333333334,force,826,6.883333333233168,9.521653503179552,9.887979058159896,0.00983651913702488,,INSERT,insert,False
413,13.766666666666667,6.883333333333334,productivity,826,6.883333333233168,9.521653503179552,9.887979058159896,0.00983651913702488,,INSERT,insert,False
414,13.8,6.9,force,828,6.899999999899592,9.609220176935198,9.977070312500178,0.002576302271336317,,INSERT,insert,False
414,13.8,6.9,productivity,828,6.899999999899592,9.609220176935198,9.977070312500178,0.002576302271336317,,INSERT,insert,False
415,13.833333333333334,6.916666666666667,force,830,6.916666666566016,9.699282795190813,10.06598578559046,0.0007936045294627547,,INSERT,insert,False
415,13.833333333333334,6.916666666666667,productivity,830,6.916666666566016,9.699282795190813,10.06598578559046,0.0007936045294627547,,INSERT,insert,False
416,13.866666666666667,6.933333333333334,force,832,6.93333333323244,9.788451343774797,10.154722222222407,0.0006259473157115281,,INSERT,insert,False
416,13.866666666666667,6.933333333333334,productivity,832,6.93333333323244,9.788451343774797,10.154722222222407,0.0006259473157115281,,INSERT,insert,False
417,13.9,6.95,force,834,6.949999999898864,9.875220805406572,10.24327636718769,0.00034760264679789543,,INSERT,insert,False
417,13.9,6.95,productivity,834,6.949999999898864,9.875220805406572,10.24327636718769,0.00034760264679789543,,INSERT,insert,False
418,13.933333333333334,6.966666666666667,force,836,6.966666666565288,9.963659197092058,10.33164496527797,0.0006371507188305259,,INSERT,insert,False
418,13.933333333333334,6.966666666666667,productivity,836,6.966666666565288,9.963659197092058,10.33164496527797,0.0006371507188305259,,INSERT,insert,False
419,13.966666666666667,6.983333333333333,force,838,6.9833333332317125,10.052112489938738,10.419824761284922,0.0007806264329701662,,INSERT,insert,False
419,13.966666666666667,6.983333333333333,productivity,838,6.9833333332317125,10.052112489938738,10.419824761284922,0.0007806264329701662,,INSERT,insert,False
420,14.0,7.0,force,840,6.999999999898137,10.140193253755571,10.507812500000203,0.00105693144723773,,INSERT,insert,False
420,14.0,7.0,productivity,840,6.999999999898137,10.140193253755571,10.507812500000203,0.00105693144723773,,INSERT,insert,False
421,14.033333333333333,7.016666666666667,force,842,7.016666666564561,10.22823676466942,10.595604926215483,0.000634211057331413,,INSERT,insert,False
421,14.033333333333333,7.016666666666667,productivity,842,7.016666666564561,10.22823676466942,10.595604926215483,0.000634211057331413,,INSERT,insert,False
422,14.066666666666666,7.033333333333333,force,844,7.033333333230985,10.315348953008654,10.683198784722428,0.000424918660428375,,INSERT,insert,False
422,14.066666666666666,7.033333333333333,productivity,844,7.033333333230985,10.315348953008654,10.683198784722428,0.000424918660428375,,INSERT,insert,False
423,14.1,7.05,force,846,7.049999999897409,10.402170568704607,10.770590820312712,0.0003235211770515889,,INSERT,insert,False
423,14.1,7.05,productivity,846,7.049999999897409,10.402170568704607,10.770590820312712,0.0003235211770515889,,INSERT,insert,False
424,14.133333333333333,7.066666666666666,force,848,7.066666666563833,10.4893796145916,10.857777777777994,0.00015144255303312093,,INSERT,insert,False
424,14.133333333333333,7.066666666666666,productivity,848,7.066666666563833,10.4893796145916,10.857777777777994,0.00015144255303312093,,INSERT,insert,False
425,14.166666666666666,7.083333333333333,force,850,7.083333333230257,10.57676747441292,10.944756401909942,0.0002325406385352835,,INSERT,insert,False
425,14.166666666666666,7.083333333333333,productivity,850,7.083333333230257,10.57676747441292,10.944756401909942,0.0002325406385352835,,INSERT,insert,False
426,14.2,7.1,force,852,7.099999999896681,10.66369339823723,11.031523437500223,0.0005413313047029078,,INSERT,insert,False
426,14.2,7.1,productivity,852,7.099999999896681,10.66369339823723,11.031523437500223,0.0005413313047029078,,INSERT,insert,False
427,14.233333333333333,7.116666666666666,force,854,7.1166666665631055,10.749874264001848,11.118075629340506,0.00017391814617440104,,INSERT,insert,False
427,14.233333333333333,7.116666666666666,productivity,854,7.1166666665631055,10.749874264001848,11.118075629340506,0.00017391814617440104,,INSERT,insert,False
428,14.266666666666667,7.133333333333334,force,856,7.13333333322953,10.835734754800798,11.20440972222245,0.0005153039237484336,,INSERT,insert,False
428,14.266666666666667,7.133333333333334,productivity,856,7.13333333322953,10.835734754800798,11.20440972222245,0.0005153039237484336,,INSERT,insert,False
429,14.3,7.15,force,858,7.149999999895954,10.922481864690782,11.290522460937737,0.001020927564240992,,INSERT,insert,False
429,14.3,7.15,productivity,858,7.149999999895954,10.922481864690782,11.290522460937737,0.001020927564240992,,INSERT,insert,False
430,14.333333333333334,7.166666666666667,force,860,7.166666666562378,11.008677631616594,11.376410590278017,0.0031373994424939156,,INSERT,insert,False
430,14.333333333333334,7.166666666666667,productivity,860,7.166666666562378,11.008677631616594,11.376410590278017,0.0031373994424939156,,INSERT,insert,False
431,14.366666666666667,7.183333333333334,force,862,7.183333333228802,11.093830317258837,11.462070855034966,0.002014456083998084,,INSERT,insert,False
431,14.366666666666667,7.183333333333334,productivity,862,7.183333333228802,11.093830317258837,11.462070855034966,0.002014456083998084,,INSERT,insert,False
432,14.4,7.2,force,864,7.199999999895226,11.180353909730913,11.547500000000245,0.001999417319893837,,INSERT,insert,False
432,14.4,7.2,productivity,864,7.199999999895226,11.180353909730913,11.547500000000245,0.001999417319893837,,INSERT,insert,False
433,14.433333333333334,7.216666666666667,force,866,7.21666666656165,11.266475170850756,11.632694769965529,0.002482723444700241,,INSERT,insert,False
433,14.433333333333334,7.216666666666667,productivity,866,7.21666666656165,11.266475170850756,11.632694769965529,0.002482723444700241,,INSERT,insert,False
434,14.466666666666667,7.233333333333333,force,868,7.2333333332280745,11.350666731595995,11.717651909722477,0.0015961036551743746,,INSERT,insert,False
434,14.466666666666667,7.233333333333333,productivity,868,7.2333333332280745,11.350666731595995,11.717651909722477,0.0015961036551743746,,INSERT,insert,False
435,14.5,7.25,force,870,7.249999999894499,11.436415463685991,11.802368164062756,0.0020150148775428534,,INSERT,insert,False
435,14.5,7.25,productivity,870,7.249999999894499,11.436415463685991,11.802368164062756,0.0020150148775428534,,INSERT,insert,False
436,14.533333333333333,7.266666666666667,force,872,7.266666666560923,11.521389335393907,11.886840277778038,0.0010844259522855282,,INSERT,insert,False
436,14.533333333333333,7.266666666666667,productivity,872,7.266666666560923,11.521389335393907,11.886840277778038,0.0010844259522855282,,INSERT,insert,False
437,14.566666666666666,7.283333333333333,force,874,7.283333333227347,11.606050282716753,11.971064995659987,0.0007110340520739555,,INSERT,insert,False
437,14.566666666666666,7.283333333333333,productivity,874,7.283333333227347,11.606050282716753,11.971064995659987,0.0007110340520739555,,INSERT,insert,False
438,14.6,7.3,force,876,7.299999999893771,11.690286546945574,12.05503906250027,0.00036139460280537605,,INSERT,insert,False
438,14.6,7.3,productivity,876,7.299999999893771,11.690286546945574,12.05503906250027,0.00036139460280537605,,INSERT,insert,False
439,14.633333333333333,7.316666666666666,force,878,7.316666666560195,11.774515360593798,12.138759223090545,0.0004277571279089898,,INSERT,insert,False
439,14.633333333333333,7.316666666666666,productivity,878,7.316666666560195,11.774515360593798,12.138759223090545,0.0004277571279089898,,INSERT,insert,False
440,14.666666666666666,7.333333333333333,force,880,7.333333333226619,11.859623342752458,12.222222222222499,0.0010467340471222997,,INSERT,insert,False
440,14.666666666666666,7.333333333333333,productivity,880,7.333333333226619,11.859623342752458,12.222222222222499,0.0010467340471222997,,INSERT,insert,False
441,14.7,7.35,force,882,7.349999999893043,11.943747848272325,12.305424804687778,0.0007811557152308524,,INSERT,insert,False
441,14.7,7.35,productivity,882,7.349999999893043,11.943747848272325,12.305424804687778,0.0007811557152308524,,INSERT,insert,False
442,14.733333333333333,7.366666666666666,force,884,7.366666666559468,12.027067691087725,12.388363715278057,0.0004978798096999526,,INSERT,insert,False
442,14.733333333333333,7.366666666666666,productivity,884,7.366666666559468,12.027067691087725,12.388363715278057,0.0004978798096999526,,INSERT,insert,False
443,14.766666666666667,7.383333333333334,force,886,7.383333333225892,12.110231071710588,12.471035698785006,0.001332441228441894,,INSERT,insert,False
443,14.766666666666667,7.383333333333334,productivity,886,7.383333333225892,12.110231071710588,12.471035698785006,0.001332441228441894,,INSERT,insert,False
444,14.8,7.4,force,888,7.399999999892316,12.193558365106584,12.553437500000289,0.0021738160867244005,,INSERT,insert,False
444,14.8,7.4,productivity,888,7.399999999892316,12.193558365106584,12.553437500000289,0.0021738160867244005,,INSERT,insert,False
445,14.833333333333334,7.416666666666667,force,890,7.41666666655874,12.277109175920488,12.635565863715566,0.0022082680370658636,,INSERT,insert,False
445,14.833333333333334,7.416666666666667,productivity,890,7.41666666655874,12.277109175920488,12.635565863715566,0.0022082680370658636,,INSERT,insert,False
446,14.866666666666667,7.433333333333334,force,892,7.433333333225164,12.359296530485155,12.717417534722514,0.0009711459861136973,,INSERT,insert,False
446,14.866666666666667,7.433333333333334,productivity,892,7.433333333225164,12.359296530485155,12.717417534722514,0.0009711459861136973,,INSERT,insert,False
447,14.9,7.45,force,894,7.449999999891588,12.442370504140856,12.798989257812796,0.0012790244072675705,,INSERT,insert,False
447,14.9,7.45,productivity,894,7.449999999891588,12.442370504140856,12.798989257812796,0.0012790244072675705,,INSERT,insert,False
448,14.933333333333334,7.466666666666667,force,896,7.466666666558012,12.525559961795809,12.880277777778076,0.0013210958568379283,,INSERT,insert,False
448,14.933333333333334,7.466666666666667,productivity,896,7.466666666558012,12.525559961795809,12.880277777778076,0.0013210958568379283,,INSERT,insert,False
449,14.966666666666667,7.483333333333333,force,898,7.4833333332244365,12.608406692743303,12.961279839410025,0.001441485364921391,,INSERT,insert,False
449,14.966666666666667,7.483333333333333,productivity,898,7.4833333332244365,12.608406692743303,12.961279839410025,0.001441485364921391,,INSERT,insert,False
450,15.0,7.5,force,900,7.499999999890861,12.690575420856478,13.041992187500302,0.0012086742790415883,,INSERT,insert,False
450,15.0,7.5,productivity,900,7.499999999890861,12.690575420856478,13.041992187500302,0.0012086742790415883,,INSERT,insert,False
451,15.033333333333333,7.516666666666667,force,902,7.516666666557285,12.773552536964418,13.122411566840587,0.0015663994709029794,,INSERT,insert,False
451,15.033333333333333,7.516666666666667,productivity,902,7.516666666557285,12.773552536964418,13.122411566840587,0.0015663994709029794,,INSERT,insert,False
452,15.066666666666666,7.533333333333333,force,904,7.533333333223709,12.855769693851473,13.202534722222534,0.0010909676784649491,,INSERT,insert,False
452,15.066666666666666,7.533333333333333,productivity,904,7.533333333223709,12.855769693851473,13.202534722222534,0.0010909676784649491,,INSERT,insert,False
453,15.1,7.55,force,906,7.549999999890133,12.93764039874077,13.282358398437811,0.0015777029329910874,,INSERT,insert,False
453,15.1,7.55,productivity,906,7.549999999890133,12.93764039874077,13.282358398437811,0.0015777029329910874,,INSERT,insert,False
454,15.133333333333333,7.566666666666666,force,908,7.566666666556557,13.019999116659166,13.361879340278094,0.0009462593006901443,,INSERT,insert,False
454,15.133333333333333,7.566666666666666,productivity,908,7.566666666556557,13.019999116659166,13.361879340278094,0.0009462593006901443,,INSERT,insert,False
455,15.166666666666666,7.583333333333333,force,910,7.583333333222981,13.10229077935219,13.441094292535041,0.0010476092575117946,,INSERT,insert,False
455,15.166666666666666,7.583333333333333,productivity,910,7.583333333222981,13.10229077935219,13.441094292535041,0.0010476092575117946,,INSERT,insert,False
456,15.2,7.6,force,912,7.5999999998894054,13.18427696824074,13.520000000000323,0.0013313714880496264,,INSERT,insert,False
456,15.2,7.6,productivity,912,7.5999999998894054,13.18427696824074,13.520000000000323,0.0013313714880496264,,INSERT,insert,False
457,15.233333333333333,7.616666666666666,force,914,7.61666666655583,13.266013562679293,13.598593207465601,0.0014340574853122234,,INSERT,insert,False
457,15.233333333333333,7.616666666666666,productivity,914,7.61666666655583,13.266013562679293,13.598593207465601,0.0014340574853122234,,INSERT,insert,False
458,15.266666666666667,7.633333333333334,force,916,7.633333333222254,13.34728077054024,13.67687065972255,0.0014879703521728516,,INSERT,insert,False
458,15.266666666666667,7.633333333333334,productivity,916,7.633333333222254,13.34728077054024,13.67687065972255,0.0014879703521728516,,INSERT,insert,False
459,15.3,7.65,force,918,7.649999999888678,13.42887580394745,13.754829101562827,0.0016100280918180943,,INSERT,insert,False
459,15.3,7.65,productivity,918,7.649999999888678,13.42887580394745,13.754829101562827,0.0016100280918180943,,INSERT,insert,False
460,15.333333333333334,7.666666666666667,force,920,7.666666666555102,13.510701805353166,13.832465277778109,0.0017554776277393103,,INSERT,insert,False
460,15.333333333333334,7.666666666666667,productivity,920,7.666666666555102,13.510701805353166,13.832465277778109,0.0017554776277393103,,INSERT,insert,False
461,15.366666666666667,7.683333333333334,force,922,7.683333333221526,13.590653985738756,13.909775933160056,0.001715865102596581,,INSERT,insert,False
461,15.366666666666667,7.683333333333334,productivity,922,7.683333333221526,13.590653985738756,13.909775933160056,0.001715865102596581,,INSERT,insert,False
462,15.4,7.7,force,924,7.69999999988795,13.671857863664629,13.986757812500336,0.0017629119101911783,,INSERT,insert,False
462,15.4,7.7,productivity,924,7.69999999988795,13.671857863664629,13.986757812500336,0.0017629119101911783,,INSERT,insert,False
463,15.433333333333334,7.716666666666667,force,926,7.716666666554374,13.753560930490496,14.063407660590617,0.0018902875017374754,,INSERT,insert,False
463,15.433333333333334,7.716666666666667,productivity,926,7.716666666554374,13.753560930490496,14.063407660590617,0.0018902875017374754,,INSERT,insert,False
464,15.466666666666667,7.733333333333333,force,928,7.7333333332207985,13.834679126739504,14.139722222222563,0.0020261420868337154,,INSERT,insert,False
464,15.466666666666667,7.733333333333333,productivity,928,7.7333333332207985,13.834679126739504,14.139722222222563,0.0020261420868337154,,INSERT,insert,False
465,15.5,7.75,force,930,7.749999999887223,13.914806395769121,14.215698242187845,0.002027041045948863,,INSERT,insert,False
465,15.5,7.75,productivity,930,7.749999999887223,13.914806395769121,14.215698242187845,0.002027041045948863,,INSERT,insert,False
466,15.533333333333333,7.766666666666667,force,932,7.766666666553647,13.994654268026354,14.291332465278124,0.0021238410845398903,,INSERT,insert,False
466,15.533333333333333,7.766666666666667,productivity,932,7.766666666553647,13.994654268026354,14.291332465278124,0.0021238410845398903,,INSERT,insert,False
467,15.566666666666666,7.783333333333333,force,934,7.783333333220071,14.074770361185076,14.366621636285068,0.0022807756904512644,,INSERT,insert,False
467,15.566666666666666,7.783333333333333,productivity,934,7.783333333220071,14.074770361185076,14.366621636285068,0.0022807756904512644,,INSERT,insert,False
468,15.6,7.8,force,936,7.799999999886495,14.15534093976021,14.441562500000348,0.0024732034653425217,,INSERT,insert,False
468,15.6,7.8,productivity,936,7.799999999886495,14.15534093976021,14.441562500000348,0.0024732034653425217,,INSERT,insert,False
469,15.633333333333333,7.816666666666666,force,938,7.816666666552919,14.23521861433983,14.516151801215628,0.0026280514430254698,,INSERT,insert,False
469,15.633333333333333,7.816666666666666,productivity,938,7.816666666552919,14.23521861433983,14.516151801215628,0.0026280514430254698,,INSERT,insert,False
470,15.666666666666666,7.833333333333333,force,940,7.833333333219343,14.314962178468706,14.590386284722577,0.0027039269916713238,,INSERT,insert,False
470,15.666666666666666,7.833333333333333,productivity,940,7.833333333219343,14.314962178468706,14.590386284722577,0.0027039269916713238,,INSERT,insert,False
471,15.7,7.85,force,942,7.8499999998857675,14.393275231122972,14.664262695312857,0.0025241211988031864,,INSERT,insert,False
471,15.7,7.85,productivity,942,7.8499999998857675,14.393275231122972,14.664262695312857,0.0025241211988031864,,INSERT,insert,False
472,15.733333333333333,7.866666666666666,force,944,7.866666666552192,14.467870444059374,14.737777777778135,0.0021412030328065157,,INSERT,insert,False
472,15.733333333333333,7.866666666666666,productivity,944,7.866666666552192,14.467870444059374,14.737777777778135,0.0021412030328065157,,INSERT,insert,False
473,15.766666666666667,7.883333333333334,force,946,7.883333333218616,14.540010690689089,14.810928276910083,0.002090777736157179,,INSERT,insert,False
473,15.766666666666667,7.883333333333334,productivity,946,7.883333333218616,14.540010690689089,14.810928276910083,0.002090777736157179,,INSERT,insert,False
474,15.8,7.9,force,948,7.89999999988504,14.613261073827745,14.88371093750036,0.0019128548447042704,,INSERT,insert,False
474,15.8,7.9,productivity,948,7.89999999988504,14.613261073827745,14.88371093750036,0.0019128548447042704,,INSERT,insert,False
475,15.833333333333334,7.916666666666667,force,950,7.916666666551464,14.68670889735222,14.956122504340641,0.0019611772149801254,,INSERT,insert,False
475,15.833333333333334,7.916666666666667,productivity,950,7.916666666551464,14.68670889735222,14.956122504340641,0.0019611772149801254,,INSERT,insert,False
476,15.866666666666667,7.933333333333334,force,952,7.933333333217888,14.759083837270738,15.02815972222259,0.0018677943153306842,,INSERT,insert,False
476,15.866666666666667,7.933333333333334,productivity,952,7.933333333217888,14.759083837270738,15.02815972222259,0.0018677943153306842,,INSERT,insert,False
477,15.9,7.95,force,954,7.949999999884312,14.828873425722124,15.09981933593787,0.0014912245096638799,,INSERT,insert,False
477,15.9,7.95,productivity,954,7.949999999884312,14.828873425722124,15.09981933593787,0.0014912245096638799,,INSERT,insert,False
478,15.933333333333334,7.966666666666667,force,956,7.966666666550736,14.898931235074999,15.171098090278146,0.0013346131891012192,,INSERT,insert,False
478,15.933333333333334,7.966666666666667,productivity,956,7.966666666550736,14.898931235074999,15.171098090278146,0.0013346131891012192,,INSERT,insert,False
479,15.966666666666667,7.983333333333333,force,958,7.9833333332171605,14.969763904809954,15.24199273003509,0.012630060315132141,,INSERT,insert,False
479,15.966666666666667,7.983333333333333,productivity,958,7.9833333332171605,14.969763904809954,15.24199273003509,0.012630060315132141,,INSERT,insert,False
480,16.0,8.0,force,960,7.999999999883585,15.04120007157326,15.312500000000373,0.015156461857259274,,INSERT,insert,False
480,16.0,8.0,productivity,960,7.999999999883585,15.04120007157326,15.312500000000373,0.015156461857259274,,INSERT,insert,False
481,16.033333333333335,8.016666666666667,force,962,8.016666666550009,15.114696323871614,15.382616644965648,0.006325159687548876,,INSERT,insert,False
481,16.033333333333335,8.016666666666667,productivity,962,8.016666666550009,15.114696323871614,15.382616644965648,0.006325159687548876,,INSERT,insert,False
482,16.066666666666666,8.033333333333333,force,964,8.033333333216433,15.175593644380571,15.452339409722594,0.012498496100306511,,INSERT,insert,False
482,16.066666666666666,8.033333333333333,productivity,964,8.033333333216433,15.175593644380571,15.452339409722594,0.012498496100306511,,INSERT,insert,False
483,16.1,8.05,force,966,8.049999999882857,15.229446440935137,15.521665039062874,0.022891797125339508,,INSERT,insert,False
483,16.1,8.05,productivity,966,8.049999999882857,15.229446440935137,15.521665039062874,0.022891797125339508,,INSERT,insert,False
484,16.133333333333333,8.066666666666666,force,968,8.066666666549281,15.291576832532884,15.590590277778151,0.03276054561138153,,INSERT,insert,False
484,16.133333333333333,8.066666666666666,productivity,968,8.066666666549281,15.291576832532884,15.590590277778151,0.03276054561138153,,INSERT,insert,False
485,16.166666666666668,8.083333333333334,force,970,8.083333333215705,15.355078130960466,15.659111870660102,0.02754124626517296,,INSERT,insert,False
485,16.166666666666668,8.083333333333334,productivity,970,8.083333333215705,15.355078130960466,15.659111870660102,0.02754124626517296,,INSERT,insert,False
486,16.2,8.1,force,972,8.09999999988213,15.413855761289598,15.727226562500377,0.03417279198765755,,INSERT,insert,False
486,16.2,8.1,productivity,972,8.09999999988213,15.413855761289598,15.727226562500377,0.03417279198765755,,INSERT,insert,False
487,16.233333333333334,8.116666666666667,force,974,8.116666666548554,15.48663303256035,15.794931098090657,0.03224010020494461,,INSERT,insert,False
487,16.233333333333334,8.116666666666667,productivity,974,8.116666666548554,15.48663303256035,15.794931098090657,0.03224010020494461,,INSERT,insert,False
488,16.266666666666666,8.133333333333333,force,976,8.133333333214978,15.560013800859453,15.862222222222606,0.03770367428660393,,INSERT,insert,False
488,16.266666666666666,8.133333333333333,productivity,976,8.133333333214978,15.560013800859453,15.862222222222606,0.03770367428660393,,INSERT,insert,False
489,16.3,8.15,force,978,8.149999999881402,15.632388740777971,15.92909667968788,0.028512094169855118,,INSERT,insert,False
489,16.3,8.15,productivity,978,8.149999999881402,15.632388740777971,15.92909667968788,0.028512094169855118,,INSERT,insert,False
490,16.333333333333332,8.166666666666666,force,980,8.166666666547826,15.708675235509874,15.995551215278159,0.042535752058029175,,INSERT,insert,False
490,16.333333333333332,8.166666666666666,productivity,980,8.166666666547826,15.708675235509874,15.995551215278159,0.042535752058029175,,INSERT,insert,False
491,16.366666666666667,8.183333333333334,force,982,8.18333333321425,15.778792649507524,16.061582573785103,0.033588655292987823,,INSERT,insert,False
491,16.366666666666667,8.183333333333334,productivity,982,8.18333333321425,15.778792649507524,16.061582573785103,0.033588655292987823,,INSERT,insert,False
492,16.4,8.2,force,984,8.199999999880674,15.863505750894548,16.12718750000038,0.0293358713388443,,INSERT,insert,False
492,16.4,8.2,productivity,984,8.199999999880674,15.863505750894548,16.12718750000038,0.0293358713388443,,INSERT,insert,False
493,16.433333333333334,8.216666666666667,force,986,8.216666666547098,15.929797291755678,16.192362738715666,0.0345190167427063,,INSERT,insert,False
493,16.433333333333334,8.216666666666667,productivity,986,8.216666666547098,15.929797291755678,16.192362738715666,0.0345190167427063,,INSERT,insert,False
494,16.466666666666665,8.233333333333333,force,988,8.233333333213523,16.013355553150177,16.257105034722606,0.029238136485219002,,INSERT,insert,False
494,16.466666666666665,8.233333333333333,productivity,988,8.233333333213523,16.013355553150177,16.257105034722606,0.029238136485219002,,INSERT,insert,False
495,16.5,8.25,force,990,8.249999999879947,16.094771772623062,16.321411132812887,0.03262162208557129,,INSERT,insert,False
495,16.5,8.25,productivity,990,8.249999999879947,16.094771772623062,16.321411132812887,0.03262162208557129,,INSERT,insert,False
496,16.533333333333335,8.266666666666667,force,992,8.26666666654637,16.175491362810135,16.385277777778168,0.02541947364807129,,INSERT,insert,False
496,16.533333333333335,8.266666666666667,productivity,992,8.26666666654637,16.175491362810135,16.385277777778168,0.02541947364807129,,INSERT,insert,False
497,16.566666666666666,8.283333333333333,force,994,8.283333333212795,16.254549473524094,16.448701714410106,0.030941084027290344,,INSERT,insert,False
497,16.566666666666666,8.283333333333333,productivity,994,8.283333333212795,16.254549473524094,16.448701714410106,0.030941084027290344,,INSERT,insert,False
498,16.6,8.3,force,996,8.299999999879219,16.332627832889557,16.51167968750039,0.022532004863023758,,INSERT,insert,False
498,16.6,8.3,productivity,996,8.299999999879219,16.332627832889557,16.51167968750039,0.022532004863023758,,INSERT,insert,False
499,16.633333333333333,8.316666666666666,force,998,8.316666666545643,16.406235843896866,16.574208441840664,0.03190891072154045,,INSERT,insert,False
499,16.633333333333333,8.316666666666666,productivity,998,8.316666666545643,16.406235843896866,16.574208441840664,0.03190891072154045,,INSERT,insert,False
500,16.666666666666668,8.333333333333334,force,1000,8.333333333212067,16.48276448249817,16.63628472222261,0.01879109814763069,,INSERT,insert,False
500,16.666666666666668,8.333333333333334,productivity,1000,8.333333333212067,16.48276448249817,16.63628472222261,0.01879109814763069,,INSERT,insert,False
501,16.7,8.35,force,1002,8.349999999878492,16.538632661104202,16.69790527343789,0.021513795480132103,,INSERT,insert,False
501,16.7,8.35,productivity,1002,8.349999999878492,16.538632661104202,16.69790527343789,0.021513795480132103,,INSERT,insert,False
502,16.733333333333334,8.366666666666667,force,1004,8.366666666544916,16.614650934934616,16.759066840278166,0.0173923559486866,,INSERT,insert,False
502,16.733333333333334,8.366666666666667,productivity,1004,8.366666666544916,16.614650934934616,16.759066840278166,0.0173923559486866,,INSERT,insert,False
503,16.766666666666666,8.383333333333333,force,1006,8.38333333321134,16.68381094932556,16.81976616753511,0.014438990503549576,,INSERT,insert,False
503,16.766666666666666,8.383333333333333,productivity,1006,8.38333333321134,16.68381094932556,16.81976616753511,0.014438990503549576,,INSERT,insert,False
504,16.8,8.4,force,1008,8.399999999877764,16.717349737882614,16.880000000000386,1.292340636253357,,INSERT,insert,False
504,16.8,8.4,productivity,1008,8.399999999877764,16.717349737882614,16.880000000000386,1.2923277616500854,,INSERT,insert,False
505,16.833333333333332,8.416666666666666,force,1010,8.416666666544188,16.752658039331436,16.939765082465666,0.1335056573152542,,INSERT,insert,False
505,16.833333333333332,8.416666666666666,productivity,1010,8.416666666544188,16.752658039331436,16.939765082465666,0.1335468888282776,,INSERT,insert,False
506,16.866666666666667,8.433333333333334,force,1012,8.433333333210612,16.766050457954407,16.99905815972261,0.9312161803245544,,INSERT,insert,False
506,16.866666666666667,8.433333333333334,productivity,1012,8.433333333210612,16.76604300737381,16.99905815972261,0.9313082098960876,,INSERT,insert,False
507,16.9,8.45,force,1014,8.449999999877036,16.78098887205124,17.057875976562887,0.9537793397903442,,INSERT,insert,False
507,16.9,8.45,productivity,1014,8.449999999877036,16.78098514676094,17.057875976562887,0.9538387656211853,,INSERT,insert,False
508,16.933333333333334,8.466666666666667,force,1016,8.46666666654346,16.78120493888855,17.116215277778164,0.45707806944847107,,INSERT,insert,False
508,16.933333333333334,8.466666666666667,productivity,1016,8.46666666654346,16.781223565340042,17.116215277778164,0.4565129578113556,,INSERT,insert,False
509,16.966666666666665,8.483333333333333,force,1018,8.483333333209885,16.778720170259476,17.17407280816011,0.8050009608268738,,INSERT,insert,False
509,16.966666666666665,8.483333333333333,productivity,1018,8.483333333209885,16.778794676065445,17.17407280816011,0.7867646813392639,,INSERT,insert,False
510,17.0,8.5,force,1020,8.499999999876309,16.77311733365059,17.231445312500387,0.8342410922050476,0.9025360185074669,INSERT,insert,False
510,17.0,8.5,productivity,1020,8.499999999876309,16.773929446935654,17.231445312500387,0.7814761996269226,0.9029592266519485,INSERT,insert,False
511,17.033333333333335,8.516666666666667,force,1022,8.516666666542733,16.76950380206108,17.288329535590666,0.49257317185401917,0.868340391845037,INSERT,insert,False
511,17.033333333333335,8.516666666666667,productivity,1022,8.516666666542733,16.770606487989426,17.288329535590666,0.5103238224983215,0.8689190130706,INSERT,insert,False
512,17.066666666666666,8.533333333333333,force,1024,8.533333333209157,16.765078157186508,17.344722222222607,0.7816113233566284,0.8399381469260335,INSERT,insert,False
512,17.066666666666666,8.533333333333333,productivity,1024,8.533333333209157,16.766806691884995,17.344722222222607,0.8004356026649475,0.8408515639614603,INSERT,insert,False
513,17.1,8.55,force,1026,8.549999999875581,16.762179881334305,17.400620117187884,0.6444430351257324,0.815737139351233,INSERT,insert,False
513,17.1,8.55,productivity,1026,8.549999999875581,16.764064878225327,17.400620117187884,0.6596623063087463,0.8167403548687124,INSERT,insert,False
514,17.133333333333333,8.566666666666666,force,1028,8.566666666542005,16.760652512311935,17.456019965278163,0.592169463634491,0.7875266967300487,INSERT,insert,False
514,17.133333333333333,8.566666666666666,productivity,1028,8.566666666542005,16.7624294757843,17.456019965278163,0.6068414449691772,0.7884792726884317,INSERT,insert,False
515,17.166666666666668,8.583333333333334,force,1030,8.58333333320843,16.766568273305893,17.51091851128511,1.0402014255523682,0.7622232858334668,INSERT,insert,False
515,17.166666666666668,8.583333333333334,productivity,1030,8.58333333320843,16.766396909952164,17.51091851128511,0.8158637881278992,0.762130747363213,INSERT,insert,False
516,17.2,8.6,force,1032,8.599999999874854,16.772174835205078,17.56531250000038,0.3327643573284149,0.7389856187915461,INSERT,insert,False
516,17.2,8.6,productivity,1032,8.599999999874854,16.771116852760315,17.56531250000038,0.42665454745292664,0.738410029574971,INSERT,insert,False
