trajectory_id,folder,family,sample_role,split_group_id,checkpoint_depth_mm,time_s,horizon_s,Y_R_tested,Y_stall,stall_label_reason,time_to_first_stall_s
slot031_try00,slot031_try00,x_offset,characterization,slot031,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot031_try00,slot031_try00,x_offset,characterization,slot031,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot031_try00,slot031_try00,x_offset,characterization,slot031,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot031_try00,slot031_try00,x_offset,characterization,slot031,20.0,9.808333333190603,1.0,1,,right_censored,
slot031_try00,slot031_try00,x_offset,characterization,slot031,20.0,9.808333333190603,2.0,1,,right_censored,
slot032_try00,slot032_try00,y_offset,characterization,slot032,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot032_try00,slot032_try00,y_offset,characterization,slot032,20.0,9.808333333190603,1.0,1,,right_censored,
slot032_try00,slot032_try00,y_offset,characterization,slot032,20.0,9.808333333190603,2.0,1,,right_censored,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,5.0,6.074999999911597,1.0,,0,full_horizon_without_stall,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,5.0,6.074999999911597,2.0,,0,full_horizon_without_stall,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,10.0,7.008333333231349,1.0,1,0,full_horizon_without_stall,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,10.0,7.008333333231349,2.0,1,0,full_horizon_without_stall,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot033_try00,slot033_try00,diagonal_offset,characterization,slot033,15.0,8.049999999882857,2.0,1,,right_censored,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,15.0,7.999999999883585,1.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,15.0,7.999999999883585,2.0,1,0,full_horizon_without_stall,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,20.0,10.091666666519814,1.0,1,,not_inserting,
slot034_try00,slot034_try00,tilt_only,characterization,slot034,20.0,10.091666666519814,2.0,1,,not_inserting,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,10.0,7.024999999897773,1.0,1,0,full_horizon_without_stall,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,10.0,7.024999999897773,2.0,1,0,full_horizon_without_stall,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,
slot035_try00,slot035_try00,offset_tilt,characterization,slot035,15.0,8.066666666549281,2.0,1,,right_censored,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,20.0,9.808333333190603,1.0,1,,right_censored,
slot036_try00,slot036_try00,centered,repeatability_control,centered_controls,20.0,9.808333333190603,2.0,1,,right_censored,
slot037_try00,slot037_try00,x_offset,characterization,slot037,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot037_try00,slot037_try00,x_offset,characterization,slot037,20.0,9.808333333190603,1.0,1,,right_censored,
slot037_try00,slot037_try00,x_offset,characterization,slot037,20.0,9.808333333190603,2.0,1,,right_censored,
slot038_try00,slot038_try00,y_offset,characterization,slot038,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot038_try00,slot038_try00,y_offset,characterization,slot038,20.0,9.808333333190603,1.0,1,,right_censored,
slot038_try00,slot038_try00,y_offset,characterization,slot038,20.0,9.808333333190603,2.0,1,,right_censored,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,15.0,8.05833333321607,1.0,1,0,full_horizon_without_stall,
slot039_try00,slot039_try00,diagonal_offset,characterization,slot039,15.0,8.05833333321607,2.0,1,,right_censored,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,15.0,8.033333333216433,1.0,1,0,full_horizon_without_stall,
slot040_try00,slot040_try00,tilt_only,characterization,slot040,15.0,8.033333333216433,2.0,1,,right_censored,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,5.0,6.083333333244809,1.0,1,0,full_horizon_without_stall,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,5.0,6.083333333244809,2.0,1,0,full_horizon_without_stall,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot041_try00,slot041_try00,offset_tilt,characterization,slot041,15.0,8.049999999882857,2.0,1,,right_censored,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,20.0,9.808333333190603,1.0,1,,right_censored,
slot042_try00,slot042_try00,centered,repeatability_control,centered_controls,20.0,9.808333333190603,2.0,1,,right_censored,
slot043_try00,slot043_try00,x_offset,characterization,slot043,5.0,6.308333333241535,1.0,1,0,full_horizon_without_stall,
slot043_try00,slot043_try00,x_offset,characterization,slot043,5.0,6.308333333241535,2.0,1,0,full_horizon_without_stall,
slot043_try00,slot043_try00,x_offset,characterization,slot043,10.0,7.099999999896681,1.0,1,0,full_horizon_without_stall,
slot043_try00,slot043_try00,x_offset,characterization,slot043,10.0,7.099999999896681,2.0,1,0,full_horizon_without_stall,
slot043_try00,slot043_try00,x_offset,characterization,slot043,15.0,8.091666666548917,1.0,1,0,full_horizon_without_stall,
slot043_try00,slot043_try00,x_offset,characterization,slot043,15.0,8.091666666548917,2.0,1,,right_censored,
slot044_try00,slot044_try00,y_offset,characterization,slot044,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot044_try00,slot044_try00,y_offset,characterization,slot044,20.0,9.808333333190603,1.0,1,,right_censored,
slot044_try00,slot044_try00,y_offset,characterization,slot044,20.0,9.808333333190603,2.0,1,,right_censored,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,5.0,6.091666666578021,1.0,,0,full_horizon_without_stall,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,5.0,6.091666666578021,2.0,,0,full_horizon_without_stall,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,10.0,7.024999999897773,1.0,1,0,full_horizon_without_stall,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,10.0,7.024999999897773,2.0,1,0,full_horizon_without_stall,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,15.0,8.066666666549281,2.0,1,,right_censored,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,20.0,10.48333333318078,1.0,,,not_inserting,
slot045_try00,slot045_try00,diagonal_offset,characterization,slot045,20.0,10.48333333318078,2.0,,,not_inserting,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,20.0,9.808333333190603,1.0,,,right_censored,
slot046_try00,slot046_try00,tilt_only,characterization,slot046,20.0,9.808333333190603,2.0,,,right_censored,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,15.0,8.02499999988322,2.0,1,,right_censored,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,20.0,10.48333333318078,1.0,,,not_inserting,
slot047_try00,slot047_try00,offset_tilt,characterization,slot047,20.0,10.48333333318078,2.0,,,not_inserting,
slot048_try00,slot048_try00,x_offset,characterization,slot048,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot048_try00,slot048_try00,x_offset,characterization,slot048,20.0,9.816666666523815,1.0,1,,right_censored,
slot048_try00,slot048_try00,x_offset,characterization,slot048,20.0,9.816666666523815,2.0,1,,right_censored,
slot049_try00,slot049_try00,y_offset,characterization,slot049,5.0,6.074999999911597,1.0,,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,5.0,6.074999999911597,2.0,,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot049_try00,slot049_try00,y_offset,characterization,slot049,20.0,9.808333333190603,1.0,,,right_censored,
slot049_try00,slot049_try00,y_offset,characterization,slot049,20.0,9.808333333190603,2.0,,,right_censored,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,5.0,6.058333333245173,1.0,,0,full_horizon_without_stall,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,5.0,6.058333333245173,2.0,,0,full_horizon_without_stall,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,10.0,7.016666666564561,1.0,1,0,full_horizon_without_stall,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,10.0,7.016666666564561,2.0,1,0,full_horizon_without_stall,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot050_try00,slot050_try00,diagonal_offset,characterization,slot050,15.0,8.049999999882857,2.0,1,,right_censored,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,20.0,9.816666666523815,1.0,1,,right_censored,
slot051_try00,slot051_try00,tilt_only,characterization,slot051,20.0,9.816666666523815,2.0,1,,right_censored,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,
slot052_try00,slot052_try00,offset_tilt,characterization,slot052,15.0,8.066666666549281,2.0,1,,right_censored,
slot053_try00,slot053_try00,x_offset,characterization,slot053,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot053_try00,slot053_try00,x_offset,characterization,slot053,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot053_try00,slot053_try00,x_offset,characterization,slot053,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot053_try00,slot053_try00,x_offset,characterization,slot053,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot053_try00,slot053_try00,x_offset,characterization,slot053,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot053_try00,slot053_try00,x_offset,characterization,slot053,15.0,8.02499999988322,2.0,1,,right_censored,
slot054_try00,slot054_try00,y_offset,characterization,slot054,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot054_try00,slot054_try00,y_offset,characterization,slot054,20.0,9.808333333190603,1.0,1,,right_censored,
slot054_try00,slot054_try00,y_offset,characterization,slot054,20.0,9.808333333190603,2.0,1,,right_censored,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,5.0,6.074999999911597,1.0,,0,full_horizon_without_stall,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,5.0,6.074999999911597,2.0,,0,full_horizon_without_stall,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,10.0,6.999999999898137,1.0,1,0,full_horizon_without_stall,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,10.0,6.999999999898137,2.0,1,0,full_horizon_without_stall,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot055_try00,slot055_try00,diagonal_offset,characterization,slot055,15.0,8.02499999988322,2.0,1,,right_censored,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,15.0,8.008333333216797,1.0,1,0,full_horizon_without_stall,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,15.0,8.008333333216797,2.0,1,,right_censored,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,20.0,9.849999999856664,1.0,1,,right_censored,
slot056_try00,slot056_try00,tilt_only,characterization,slot056,20.0,9.849999999856664,2.0,1,,right_censored,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,15.0,8.016666666550009,1.0,1,0,full_horizon_without_stall,
slot057_try00,slot057_try00,offset_tilt,characterization,slot057,15.0,8.016666666550009,2.0,1,,right_censored,
slot058_try00,slot058_try00,x_offset,characterization,slot058,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot058_try00,slot058_try00,x_offset,characterization,slot058,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot058_try00,slot058_try00,x_offset,characterization,slot058,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,
slot058_try00,slot058_try00,x_offset,characterization,slot058,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,
slot058_try00,slot058_try00,x_offset,characterization,slot058,15.0,8.016666666550009,1.0,1,0,full_horizon_without_stall,
slot058_try00,slot058_try00,x_offset,characterization,slot058,15.0,8.016666666550009,2.0,1,,right_censored,
slot058_try00,slot058_try00,x_offset,characterization,slot058,20.0,9.841666666523452,1.0,1,,right_censored,
slot058_try00,slot058_try00,x_offset,characterization,slot058,20.0,9.841666666523452,2.0,1,,right_censored,
slot059_try00,slot059_try00,y_offset,characterization,slot059,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot059_try00,slot059_try00,y_offset,characterization,slot059,20.0,9.808333333190603,1.0,1,,right_censored,
slot059_try00,slot059_try00,y_offset,characterization,slot059,20.0,9.808333333190603,2.0,1,,right_censored,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,5.0,6.224999999909414,1.0,1,0,full_horizon_without_stall,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,5.0,6.224999999909414,2.0,1,0,full_horizon_without_stall,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,10.0,7.074999999897045,1.0,1,0,full_horizon_without_stall,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,10.0,7.074999999897045,2.0,1,0,full_horizon_without_stall,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,15.0,8.083333333215705,1.0,1,0,full_horizon_without_stall,
slot060_try00,slot060_try00,diagonal_offset,characterization,slot060,15.0,8.083333333215705,2.0,1,,right_censored,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,20.0,9.808333333190603,1.0,1,,right_censored,
slot061_try00,slot061_try00,tilt_only,characterization,slot061,20.0,9.808333333190603,2.0,1,,right_censored,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,5.0,6.091666666578021,1.0,,0,full_horizon_without_stall,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,5.0,6.091666666578021,2.0,,0,full_horizon_without_stall,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,10.0,7.024999999897773,1.0,1,0,full_horizon_without_stall,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,10.0,7.024999999897773,2.0,1,0,full_horizon_without_stall,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,15.0,8.066666666549281,1.0,1,0,full_horizon_without_stall,
slot062_try00,slot062_try00,offset_tilt,characterization,slot062,15.0,8.066666666549281,2.0,1,,right_censored,
slot063_try00,slot063_try00,x_offset,characterization,slot063,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot063_try00,slot063_try00,x_offset,characterization,slot063,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot063_try00,slot063_try00,x_offset,characterization,slot063,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot063_try00,slot063_try00,x_offset,characterization,slot063,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot063_try00,slot063_try00,x_offset,characterization,slot063,15.0,8.02499999988322,1.0,1,0,full_horizon_without_stall,
slot063_try00,slot063_try00,x_offset,characterization,slot063,15.0,8.02499999988322,2.0,1,,right_censored,
slot064_try00,slot064_try00,y_offset,characterization,slot064,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot064_try00,slot064_try00,y_offset,characterization,slot064,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot064_try00,slot064_try00,y_offset,characterization,slot064,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot064_try00,slot064_try00,y_offset,characterization,slot064,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
